Year,Date,Site,Area,CensusID,ObservationType,Counter,PredSize,Pred,Prey,PreySize,EstimatedPreySize,Drilling,DayNight,TideZone,PossibleChaemoPred,ObsComment
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Turbo smaragdus,18,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Turbo smaragdus,27,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Turbo smaragdus,13,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Siphonaria australis,8,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Diloma aethiops,16,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Cellana radians,24,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Cellana radians,22,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Patelloida corticata,8,FALSE,TRUE,Day,General_Unspecified,FALSE,drilled completely
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE
1968,9/26/68,LeighGoatIslandReserve,General,239,Anecdotal Observation,Bob Paine_&_M_Larkum,43,Haustrum haustorium,Turbo smaragdus,18,FALSE,FALSE,Day,General_Unspecified,FALSE,
1968,12/21/68,LeighGoatIslandReserve,General,243,Systematic Census,Bob Paine_&_Dreseks_&_Galt,0,Haustrum haustorium,Not Feeding,0,FALSE,FALSE,Day,General_Unspecified,FALSE,
